agents;comms;simulations;mean;dvest;r;time
30;360;120;0.9916666666666667;0.09128709291752739;0.016500832303549998;0:57.60
30;370;30;1.0;0.0;0.0;0:14.34
30;380;30;1.0;0.0;0.0;0:14.14
30;390;30;1.0;0.0;0.0;0:14.38
30;400;30;1.0;0.0;0.0;0:15.75
30;410;30;1.0;0.0;0.0;0:15.08
30;420;30;1.0;0.0;0.0;0:16.75
30;430;30;1.0;0.0;0.0;0:14.41
30;440;30;1.0;0.0;0.0;0:15.00
30;450;30;1.0;0.0;0.0;0:14.62
30;460;30;1.0;0.0;0.0;0:13.46
30;470;30;1.0;0.0;0.0;0:14.63
30;480;30;1.0;0.0;0.0;0:15.06
30;490;30;1.0;0.0;0.0;0:15.77
30;500;30;1.0;0.0;0.0;0:14.23
30;510;30;1.0;0.0;0.0;0:15.37
30;520;30;1.0;0.0;0.0;0:15.70
30;530;30;1.0;0.0;0.0;0:15.79
30;540;30;1.0;0.0;0.0;0:15.30
30;550;30;1.0;0.0;0.0;0:14.94
30;560;30;1.0;0.0;0.0;0:15.51
30;570;30;1.0;0.0;0.0;0:14.21
30;580;30;1.0;0.0;0.0;0:15.15
30;590;30;1.0;0.0;0.0;0:13.81
30;600;30;1.0;0.0;0.0;0:13.91
31;10;30;0.0;0.0;0.0;0:01.23
31;20;30;0.0;0.0;0.0;0:01.83
31;30;30;0.0;0.0;0.0;0:02.38
31;40;30;0.0;0.0;0.0;0:02.98
31;50;30;0.0;0.0;0.0;0:03.64
31;60;30;0.0;0.0;0.0;0:04.16
31;70;30;0.0;0.0;0.0;0:04.75
31;80;30;0.0;0.0;0.0;0:05.35
31;90;30;0.0;0.0;0.0;0:05.97
31;100;30;0.0;0.0;0.0;0:06.54
31;110;30;0.0;0.0;0.0;0:07.24
31;120;30;0.0;0.0;0.0;0:07.67
31;130;30;0.0;0.0;0.0;0:08.33
31;140;30;0.0;0.0;0.0;0:08.42
31;150;30;0.0;0.0;0.0;0:08.96
31;160;30;0.0;0.0;0.0;0:09.58
31;170;30;0.0;0.0;0.0;0:10.68
31;180;150;0.013333333333333334;0.11508191810497581;0.018567408772215844;0:51.66
31;190;600;0.06;0.2376849951684239;0.019056916995752765;3:46.34
31;200;900;0.1;0.3001668056842815;0.019636975155654116;5:39.97
31;210;1140;0.13333333333333333;0.3400838265373489;0.019762568409459943;7:53.01
31;220;1620;0.21358024691358024;0.4099603278294247;0.019978239326210772;11:38.19
31;230;2070;0.30917874396135264;0.46226667667045707;0.019925518893315668;15:08.03
31;240;2370;0.41983122362869196;0.49363527434904764;0.019883921857750175;18:11.29
31;250;2430;0.5156378600823045;0.4998582595790118;0.019884207516524057;19:10.06
31;260;2280;0.6258771929824561;0.48400173231299615;0.019877341275573276;18:18.10
31;270;1980;0.7171717171717171;0.45048744674481755;0.019854725363509136;16:21.18
31;280;1590;0.7943396226415095;0.40431051924811995;0.019888200973271448;13:16.78
31;290;1230;0.8504065040650407;0.3568175908259535;0.01996042134958797;10:33.86
31;300;960;0.890625;0.3122718145004234;0.019778516933214967;8:27.27
31;310;720;0.9208333333333333;0.27018640863354354;0.019768650685682444;6:34.78
31;320;420;0.9547619047619048;0.2080737671565114;0.01995708343835871;3:44.58
31;330;450;0.9533333333333334;0.21115864480040133;0.019562436646605157;4:00.40
31;340;30;1.0;0.0;0.0;0:16.02
31;350;30;1.0;0.0;0.0;0:17.03
31;360;30;1.0;0.0;0.0;0:15.86
31;370;210;0.9809523809523809;0.13701900688551374;0.018639806330790386;1:53.92
31;380;30;1.0;0.0;0.0;0:17.28
31;390;30;1.0;0.0;0.0;0:17.61
31;400;30;1.0;0.0;0.0;0:15.78
31;410;30;1.0;0.0;0.0;0:16.53
31;420;30;1.0;0.0;0.0;0:18.74
31;430;30;1.0;0.0;0.0;0:17.71
31;440;30;1.0;0.0;0.0;0:16.67
31;450;30;1.0;0.0;0.0;0:16.94
31;460;30;1.0;0.0;0.0;0:18.04
31;470;30;1.0;0.0;0.0;0:15.94
31;480;30;1.0;0.0;0.0;0:18.40
31;490;30;1.0;0.0;0.0;0:17.81
31;500;30;1.0;0.0;0.0;0:18.07
31;510;30;1.0;0.0;0.0;0:17.07
31;520;30;1.0;0.0;0.0;0:16.61
31;530;30;1.0;0.0;0.0;0:16.80
31;540;30;1.0;0.0;0.0;0:17.44
31;550;30;1.0;0.0;0.0;0:16.37
31;560;30;1.0;0.0;0.0;0:16.03
31;570;30;1.0;0.0;0.0;0:16.42
31;580;30;1.0;0.0;0.0;0:16.83
31;590;30;1.0;0.0;0.0;0:18.42
31;600;30;1.0;0.0;0.0;0:15.95
32;10;30;0.0;0.0;0.0;0:01.33
32;20;30;0.0;0.0;0.0;0:01.99
32;30;30;0.0;0.0;0.0;0:02.57
32;40;30;0.0;0.0;0.0;0:03.37
32;50;30;0.0;0.0;0.0;0:03.94
32;60;30;0.0;0.0;0.0;0:04.55
32;70;30;0.0;0.0;0.0;0:05.12
32;80;30;0.0;0.0;0.0;0:05.74
32;90;30;0.0;0.0;0.0;0:06.33
32;100;30;0.0;0.0;0.0;0:06.92
32;110;30;0.0;0.0;0.0;0:07.59
32;120;30;0.0;0.0;0.0;0:08.28
32;130;30;0.0;0.0;0.0;0:08.96
32;140;30;0.0;0.0;0.0;0:09.70
32;150;30;0.0;0.0;0.0;0:10.12
32;160;30;0.0;0.0;0.0;0:10.76
32;170;30;0.0;0.0;0.0;0:11.39
32;180;120;0.008333333333333333;0.09128709291752768;0.01650083230355005;0:45.77
32;190;30;0.0;0.0;0.0;0:12.65
32;200;450;0.04888888888888889;0.21587571923885246;0.019999442055248246;3:10.18
32;210;630;0.06666666666666667;0.24964203306752222;0.01953133833055318;4:40.00
32;220;30;0.0;0.0;0.0;0:14.49
32;230;1650;0.21878787878787878;0.4135497472189396;0.019968836608084576;13:17.17
32;240;2070;0.30917874396135264;0.46226667667045707;0.019925518893315668;17:45.34
32;250;2340;0.4098290598290598;0.4919071138400022;0.01994105156667686;20:26.83
32;260;2400;0.5233333333333333;0.49955934451942663;0.019996257686182073;22:12.85
32;270;2280;0.6162280701754386;0.4864101205307767;0.019976250744967356;21:41.57
32;280;2100;0.68;0.46658725702008863;0.01996741378962478;20:25.46
32;290;1680;0.7785714285714286;0.4153319613693897;0.01987476435949051;16:38.25
32;300;1350;0.8355555555555556;0.37081575504657094;0.01979835996464234;13:32.51
32;310;870;0.9045977011494253;0.29393878713363203;0.01955918100117567;8:40.79
32;320;630;0.9349206349206349;0.2468618494329946;0.01931382405012614;6:22.66
32;330;360;0.9638888888888889;0.18682626815386436;0.019364281374102208;3:39.61
32;340;330;0.9666666666666667;0.17977809128866656;0.019468319360644068;3:27.88
32;350;30;1.0;0.0;0.0;0:18.84
32;360;30;1.0;0.0;0.0;0:19.23
32;370;30;1.0;0.0;0.0;0:18.20
32;380;30;1.0;0.0;0.0;0:19.38
32;390;30;1.0;0.0;0.0;0:20.35
32;400;120;0.9916666666666667;0.09128709291752739;0.016500832303549998;1:16.60
32;410;30;1.0;0.0;0.0;0:19.00
32;420;30;1.0;0.0;0.0;0:19.71
32;430;30;1.0;0.0;0.0;0:20.35
32;440;30;1.0;0.0;0.0;0:19.40
32;450;30;1.0;0.0;0.0;0:19.82
32;460;30;1.0;0.0;0.0;0:20.91
32;470;30;1.0;0.0;0.0;0:19.68
32;480;30;1.0;0.0;0.0;0:18.49
32;490;30;1.0;0.0;0.0;0:19.36
32;500;30;1.0;0.0;0.0;0:19.78
32;510;30;1.0;0.0;0.0;0:18.13
32;520;30;1.0;0.0;0.0;0:20.02
32;530;30;1.0;0.0;0.0;0:19.28
32;540;30;1.0;0.0;0.0;0:18.38
32;550;30;1.0;0.0;0.0;0:19.26
32;560;30;1.0;0.0;0.0;0:19.29
32;570;30;1.0;0.0;0.0;0:18.82
32;580;30;1.0;0.0;0.0;0:19.59
32;590;30;1.0;0.0;0.0;0:17.72
32;600;30;1.0;0.0;0.0;0:21.12
33;10;30;0.0;0.0;0.0;0:01.52
33;20;30;0.0;0.0;0.0;0:02.16
33;30;30;0.0;0.0;0.0;0:02.83
33;40;30;0.0;0.0;0.0;0:03.54
33;50;30;0.0;0.0;0.0;0:04.24
33;60;30;0.0;0.0;0.0;0:05.00
33;70;30;0.0;0.0;0.0;0:05.67
33;80;30;0.0;0.0;0.0;0:06.47
33;90;30;0.0;0.0;0.0;0:07.01
33;100;30;0.0;0.0;0.0;0:08.11
33;110;30;0.0;0.0;0.0;0:08.78
33;120;30;0.0;0.0;0.0;0:09.15
33;130;30;0.0;0.0;0.0;0:09.86
33;140;30;0.0;0.0;0.0;0:10.70
33;150;30;0.0;0.0;0.0;0:11.09
33;160;30;0.0;0.0;0.0;0:11.87
33;170;30;0.0;0.0;0.0;0:12.50
33;180;30;0.0;0.0;0.0;0:13.45
33;190;30;0.0;0.0;0.0;0:14.18
33;200;30;0.0;0.0;0.0;0:14.63
33;210;30;0.0;0.0;0.0;0:15.40
33;220;360;0.03611111111111111;0.18682626815386427;0.0193642813741022;3:05.10
33;230;690;0.07246376811594203;0.25944232811384205;0.01939223878302275;6:12.01
33;240;1230;0.14471544715447154;0.35195681091664294;0.019688508704101902;11:37.05
33;250;1650;0.21575757575757576;0.41147157336622864;0.01986848903348913;16:37.35
33;260;2010;0.2915422885572139;0.4545857373324628;0.01988509151179676;20:59.40
33;270;2310;0.3935064935064935;0.48863329139703254;0.019936681291340727;25:02.75
33;280;2430;0.5090534979423869;0.500020923006142;0.019890678217524636;26:56.11
33;290;2340;0.597008547008547;0.49060391531515174;0.019888222184351413;26:26.50
33;300;2160;0.663425925925926;0.4726472157192555;0.019943522002580504;24:44.36
33;310;1800;0.7555555555555555;0.4298767513717123;0.019872297690839;21:05.79
33;320;1410;0.8219858156028369;0.38266040413723584;0.01999057493294897;16:45.10
33;330;1050;0.878095238095238;0.32733168922722045;0.019821790116958487;12:48.14
33;340;750;0.92;0.27147424252121943;0.01946025137757769;9:17.99
33;350;510;0.9450980392156862;0.2280124470891491;0.01983606239082883;6:09.76
33;360;450;0.9533333333333334;0.21115864480040133;0.019562436646605157;5:33.60
33;370;330;0.9696969696969697;0.17168014453414085;0.018591385956509433;4:06.18
33;380;30;1.0;0.0;0.0;0:22.23
33;390;30;1.0;0.0;0.0;0:22.70
33;400;30;1.0;0.0;0.0;0:25.84
33;410;30;1.0;0.0;0.0;0:22.39
33;420;30;1.0;0.0;0.0;0:22.09
33;430;30;1.0;0.0;0.0;0:23.66
33;440;30;1.0;0.0;0.0;0:24.38
33;450;30;1.0;0.0;0.0;0:22.93
33;460;30;1.0;0.0;0.0;0:23.67
33;470;30;1.0;0.0;0.0;0:22.43
33;480;30;1.0;0.0;0.0;0:25.58
33;490;30;1.0;0.0;0.0;0:22.48
33;500;30;1.0;0.0;0.0;0:21.79
33;510;30;1.0;0.0;0.0;0:24.30
33;520;30;1.0;0.0;0.0;0:23.38
33;530;30;1.0;0.0;0.0;0:22.75
33;540;30;1.0;0.0;0.0;0:22.85
33;550;30;1.0;0.0;0.0;0:21.68
33;560;30;1.0;0.0;0.0;0:21.97
33;570;30;1.0;0.0;0.0;0:24.34
33;580;30;1.0;0.0;0.0;0:24.88
33;590;30;1.0;0.0;0.0;0:22.08
33;600;30;1.0;0.0;0.0;0:22.03
34;10;30;0.0;0.0;0.0;0:01.62
34;20;30;0.0;0.0;0.0;0:02.47
34;30;30;0.0;0.0;0.0;0:03.15
34;40;30;0.0;0.0;0.0;0:03.94
34;50;30;0.0;0.0;0.0;0:04.65
34;60;30;0.0;0.0;0.0;0:05.47
34;70;30;0.0;0.0;0.0;0:06.30
34;80;30;0.0;0.0;0.0;0:06.94
34;90;30;0.0;0.0;0.0;0:07.76
34;100;30;0.0;0.0;0.0;0:08.64
34;110;30;0.0;0.0;0.0;0:09.24
34;120;30;0.0;0.0;0.0;0:09.94
34;130;30;0.0;0.0;0.0;0:11.07
34;140;30;0.0;0.0;0.0;0:11.84
34;150;30;0.0;0.0;0.0;0:12.59
34;160;30;0.0;0.0;0.0;0:13.40
34;170;30;0.0;0.0;0.0;0:14.11
34;180;30;0.0;0.0;0.0;0:14.68
34;190;30;0.0;0.0;0.0;0:15.63
34;200;30;0.0;0.0;0.0;0:16.20
34;210;300;0.02666666666666667;0.16137646493112862;0.01833534742971014;2:48.31
34;220;30;0.0;0.0;0.0;0:17.84
34;230;900;0.10222222222222223;0.30310876390113983;0.019829438677000922;8:52.90
34;240;1260;0.1523809523809524;0.359532457340834;0.01987095011558491;13:26.67
34;250;1740;0.23620689655172414;0.42487285620901877;0.0199772097228288;19:23.06
34;260;2130;0.3295774647887324;0.47017012187419843;0.019978380792225556;24:09.70
34;270;2340;0.4128205128205128;0.4924463127431501;0.019962909744430036;27:43.54
34;280;2400;0.525;0.4994786777854663;0.01999302877490923;28:47.13
34;290;2280;0.6179824561403509;0.4859873757599979;0.019958889149914633;28:12.35
34;300;2040;0.7004901960784313;0.4581556249323438;0.019893165896758765;25:37.32
34;310;1650;0.7842424242424243;0.41147157336622864;0.01986848903348913;20:39.64
34;320;1170;0.8598290598290599;0.34731275095143327;0.01992167151651848;15:03.76
34;330;900;0.8966666666666666;0.30456299954140076;0.019924575076487767;11:39.63
34;340;780;0.9166666666666666;0.2765627398620739;0.019438813212535763;10:16.48
34;350;570;0.9421052631578948;0.2337494252850863;0.01923029676736135;7:29.31
34;360;300;0.97;0.17087224588772684;0.019414243556415845;4:03.67
34;370;240;0.9791666666666666;0.14312462505965168;0.018199590190470127;3:12.83
34;380;30;1.0;0.0;0.0;0:24.44
34;390;30;1.0;0.0;0.0;0:24.34
34;400;30;1.0;0.0;0.0;0:24.08
34;410;30;1.0;0.0;0.0;0:24.20
34;420;30;1.0;0.0;0.0;0:24.72
34;430;30;1.0;0.0;0.0;0:23.84
34;440;30;1.0;0.0;0.0;0:23.66
34;450;30;1.0;0.0;0.0;0:25.11
34;460;30;1.0;0.0;0.0;0:26.65
34;470;30;1.0;0.0;0.0;0:23.84
34;480;30;1.0;0.0;0.0;0:24.60
34;490;30;1.0;0.0;0.0;0:23.85
34;500;30;1.0;0.0;0.0;0:24.18
34;510;30;1.0;0.0;0.0;0:27.35
34;520;30;1.0;0.0;0.0;0:24.30
34;530;30;1.0;0.0;0.0;0:23.60
34;540;30;1.0;0.0;0.0;0:23.97
34;550;30;1.0;0.0;0.0;0:24.06
34;560;30;1.0;0.0;0.0;0:24.48
34;570;30;1.0;0.0;0.0;0:24.40
34;580;30;1.0;0.0;0.0;0:24.36
34;590;30;1.0;0.0;0.0;0:25.75
34;600;30;1.0;0.0;0.0;0:23.86
35;10;30;0.0;0.0;0.0;0:01.75
35;20;30;0.0;0.0;0.0;0:02.68
35;30;30;0.0;0.0;0.0;0:03.50
35;40;30;0.0;0.0;0.0;0:04.37
35;50;30;0.0;0.0;0.0;0:05.36
35;60;30;0.0;0.0;0.0;0:05.87
35;70;30;0.0;0.0;0.0;0:07.15
35;80;30;0.0;0.0;0.0;0:07.94
35;90;30;0.0;0.0;0.0;0:08.74
35;100;30;0.0;0.0;0.0;0:09.66
35;110;30;0.0;0.0;0.0;0:10.58
35;120;30;0.0;0.0;0.0;0:10.88
35;130;30;0.0;0.0;0.0;0:11.82
35;140;30;0.0;0.0;0.0;0:13.16
35;150;30;0.0;0.0;0.0;0:13.97
35;160;30;0.0;0.0;0.0;0:14.89
35;170;30;0.0;0.0;0.0;0:15.06
35;180;30;0.0;0.0;0.0;0:16.96
35;190;30;0.0;0.0;0.0;0:17.40
35;200;30;0.0;0.0;0.0;0:18.60
35;210;150;0.013333333333333334;0.11508191810497581;0.018567408772215844;1:35.02
35;220;30;0.0;0.0;0.0;0:20.16
35;230;450;0.04666666666666667;0.21115864480040142;0.019562436646605164;4:52.86
35;240;600;0.065;0.24673155608463743;0.019782244904462946;7:04.28
35;250;870;0.09655172413793103;0.2955162734307307;0.01966414959110797;10:38.76
35;260;1410;0.17446808510638298;0.37964614194011514;0.01983310676099385;17:46.19
35;270;1740;0.23218390804597702;0.42234708053939773;0.01985844960547262;23:02.42
35;280;2010;0.2930348258706468;0.45526754262951896;0.019914915942287576;27:01.88
35;290;2340;0.41068376068376067;0.49206308749900496;0.019947374465227638;32:20.35
35;300;2430;0.4967078189300412;0.5000920716180992;0.019893508487381258;34:26.80
35;310;2340;0.5901709401709402;0.4919071138400022;0.01994105156667686;34:20.55
35;320;2130;0.6694835680751173;0.47050956852611175;0.019992804495806586;31:22.06
35;330;1830;0.7497267759562841;0.4332887340531675;0.019864948119955882;27:32.16
35;340;1560;0.8;0.4001282667982302;0.01987111906043197;23:45.90
35;350;1170;0.8632478632478633;0.3437324169167051;0.01971630549306016;17:53.53
35;360;1020;0.8852941176470588;0.3188229883564233;0.019589068404826337;16:00.62
35;370;690;0.9260869565217391;0.2618191211970503;0.019569894215513268;10:51.75
35;380;510;0.9490196078431372;0.22017366696005158;0.019154123603303014;8:05.49
35;390;30;1.0;0.0;0.0;0:28.21
35;400;330;0.9666666666666667;0.17977809128866656;0.019468319360644068;5:16.22
35;410;30;1.0;0.0;0.0;0:27.67
35;420;30;1.0;0.0;0.0;0:29.77
35;430;30;1.0;0.0;0.0;0:26.30
35;440;120;0.9916666666666667;0.09128709291752739;0.016500832303549998;1:55.29
35;450;30;1.0;0.0;0.0;0:30.44
35;460;30;1.0;0.0;0.0;0:29.95
35;470;30;1.0;0.0;0.0;0:28.79
35;480;30;1.0;0.0;0.0;0:29.16
35;490;30;1.0;0.0;0.0;0:28.99
35;500;30;1.0;0.0;0.0;0:28.76
35;510;30;1.0;0.0;0.0;0:28.70
35;520;30;1.0;0.0;0.0;0:31.78
35;530;30;1.0;0.0;0.0;0:28.87
35;540;30;1.0;0.0;0.0;0:26.47
35;550;30;1.0;0.0;0.0;0:30.87
35;560;30;1.0;0.0;0.0;0:32.14
35;570;30;1.0;0.0;0.0;0:27.40
35;580;30;1.0;0.0;0.0;0:28.26
35;590;30;1.0;0.0;0.0;0:31.72
35;600;30;1.0;0.0;0.0;0:30.56
36;10;30;0.0;0.0;0.0;0:01.85
36;20;30;0.0;0.0;0.0;0:02.85
36;30;30;0.0;0.0;0.0;0:03.66
36;40;30;0.0;0.0;0.0;0:04.87
36;50;30;0.0;0.0;0.0;0:05.54
36;60;30;0.0;0.0;0.0;0:06.55
36;70;30;0.0;0.0;0.0;0:07.67
36;80;30;0.0;0.0;0.0;0:08.26
36;90;30;0.0;0.0;0.0;0:09.22
36;100;30;0.0;0.0;0.0;0:10.56
36;110;30;0.0;0.0;0.0;0:10.95
36;120;30;0.0;0.0;0.0;0:12.69
36;130;30;0.0;0.0;0.0;0:13.43
36;140;30;0.0;0.0;0.0;0:14.29
36;150;30;0.0;0.0;0.0;0:14.84
36;160;30;0.0;0.0;0.0;0:16.47
36;170;30;0.0;0.0;0.0;0:16.51
36;180;30;0.0;0.0;0.0;0:18.38
36;190;30;0.0;0.0;0.0;0:19.49
36;200;30;0.0;0.0;0.0;0:19.32
36;210;30;0.0;0.0;0.0;0:21.18
36;220;30;0.0;0.0;0.0;0:21.31
36;230;240;0.025;0.15645123025306878;0.01989418853823381;2:58.51
36;240;540;0.05555555555555555;0.22927381258641316;0.019381257999931956;6:44.81
36;250;840;0.09166666666666666;0.2887267405543935;0.019553406006912962;11:18.79
36;260;1350;0.16814814814814816;0.3741363867047207;0.019975653027257168;18:47.42
36;270;1800;0.2427777777777778;0.4288810052708179;0.0198262664437936;25:56.42
36;280;2070;0.3120772946859903;0.46345314708416707;0.019976660452588373;30:34.48
36;290;2340;0.40897435897435896;0.491749604536708;0.019934666415800096;35:44.32
36;300;2430;0.49300411522633747;0.5000539575492036;0.01989199232146683;37:55.57
36;310;2340;0.5863247863247864;0.4925969230373739;0.019969015221580275;37:08.90
36;320;2160;0.6638888888888889;0.4724868100838982;0.019936753628174198;35:14.88
36;330;1770;0.7576271186440678;0.4286397918639781;0.019982562931488115;29:07.92
36;340;1530;0.8045751633986928;0.396657036182782;0.01989122177146841;25:52.93
36;350;1200;0.8566666666666667;0.35055855189132434;0.019854395049912082;20:24.96
36;360;990;0.8868686868686869;0.31691334410798117;0.01976527382556304;17:02.23
36;370;30;1.0;0.0;0.0;0:32.44
36;380;30;1.0;0.0;0.0;0:35.26
36;390;240;0.9791666666666666;0.14312462505965168;0.018199590190470127;4:07.66
36;400;210;0.9809523809523809;0.13701900688551374;0.018639806330790386;3:43.01
36;410;30;1.0;0.0;0.0;0:31.74
36;420;150;0.9866666666666667;0.11508191810497569;0.018567408772215823;2:41.30
36;430;30;1.0;0.0;0.0;0:34.79
36;440;30;1.0;0.0;0.0;0:32.75
36;450;30;1.0;0.0;0.0;0:30.26
36;460;30;1.0;0.0;0.0;0:32.98
36;470;30;1.0;0.0;0.0;0:31.88
36;480;30;1.0;0.0;0.0;0:34.02
36;490;30;1.0;0.0;0.0;0:30.59
36;500;30;1.0;0.0;0.0;0:30.70
36;510;30;1.0;0.0;0.0;0:31.70
36;520;30;1.0;0.0;0.0;0:35.53
36;530;30;1.0;0.0;0.0;0:32.62
36;540;30;1.0;0.0;0.0;0:31.53
36;550;30;1.0;0.0;0.0;0:33.25
36;560;30;1.0;0.0;0.0;0:32.45
36;570;30;1.0;0.0;0.0;0:31.85
36;580;30;1.0;0.0;0.0;0:34.91
